1.015375	1.015375	1.015375	1.015375	1.015375	1.015375	1.015375	
1.015375	1.015375	1.015375	1.015375	1.015375	1.015375	1.015375	
1.015375	1.015375	1.015375	1.015375	1.015375	1.015375	1.015375	
1.015375	1.015375	1.015375	1.015375	1.015375	1.015375	1.015375	
0.57425	0.57425	0.57425	0.57425	0.57425	0.57425	0.57425	
0.57425	0.57425	0.57425	0.57425	0.57425	0.57425	0.57425	
0.57425	0.57425	0.57425	0.57425	0.57425	0.57425	0.57425	
0.89	0.89	0.89	0.89	0.89	0.89	0.89	
0.739875	0.739875	0.739875	0.739875	0.739875	0.739875	0.739875	
0.06125	0.06125	0.06125	0.06125	0.06125	0.06125	0.06125	
